,location,location_id,direction,position,ons,offs,total,lifts,period
5975,SW Arctic Drive & Allen,9701,S,NS,1,7,8,0,Fall2018
28,10500 Block SW Allen,9703,W,AT,0,20,20,0,Fall2018
5964,SW Allen & King,9704,W,NS,5,1,6,0,Fall2018
537,5000 Block SW Griffith Drive,9705,N,AT,2,1,3,0,Fall2018
516,4800 Block SW Griffith Drive,9706,N,AT,2,1,3,0,Fall2018
523,4900 Block SW Griffith Drive,9707,E,AT,0,2,2,0,Fall2018
6803,SW Morrison & 14th,9708,W,NS,42,28,70,18,Fall2018
2560,NE Glisan & 28th,9709,W,FS,57,38,95,4,Fall2018
254,18600 Block NE Sandy,9715,E,FS,1,4,5,0,Fall2018
268,19000 Block NE Sandy (East Entrance),9716,E,NS,1,1,2,0,Fall2018
307,21100 Block NE Sandy,9717,E,AT,3,4,7,3,Fall2018
2989,NE Sandy & 201st,9718,E,FS,24,17,41,23,Fall2018
2991,NE Sandy & 205th,9719,E,FS,29,19,48,6,Fall2018
308,21100 Block NE Sandy,9722,W,OP,4,3,7,2,Fall2018
2992,NE Sandy & 206th Pl,9723,W,FS,23,25,48,7,Fall2018
2990,NE Sandy & 201st,9724,W,NS,18,24,42,31,Fall2018
269,19000 Block NE Sandy (East Entrance),9725,W,OP,1,1,2,1,Fall2018
255,18600 Block NE Sandy,9726,W,NS,2,1,3,0,Fall2018
779,Beavercreek & Fir,9755,W,NS,1,0,1,2,Fall2018
3008,NE Sandy & 42nd,9756,W,FS,152,94,246,76,Fall2018
3665,Providence Park MAX Station,9757,W,AT,1048,1781,2829,0,Fall2018
3666,Providence Park MAX Station,9758,E,AT,1301,1068,2369,0,Fall2018
1149,Kings Hill/SW Salmon St MAX Station,9759,N,AT,334,389,723,0,Fall2018
5972,SW Apple Way & Laurelwood,9760,E,NS,2,1,3,1,Fall2018
5940,SW 78th & Westmoor,9761,N,FS,0,0,0,0,Fall2018
5938,SW 78th & Brentwood,9762,N,NS,0,0,0,0,Fall2018
6181,SW Brentwood & Laurelwood ,9763,W,NS,0,0,0,0,Fall2018
6714,SW Laurelwood & Beaverton-Hillsdale Hwy,9764,S,NS,0,0,0,0,Fall2018
678,8500 Block SW Apple Way,9765,S,FS,0,0,0,0,Fall2018
1963,NE 223rd & Glisan,9766,N,NS,4,24,28,3,Fall2018
1964,NE 223rd & Park Lane,9767,S,FS,32,16,48,23,Fall2018
1965,NE 223rd & Park Lane,9772,N,FS,17,29,46,28,Fall2018
144,1400 Block NE 223rd,9773,N,AT,6,6,12,0,Fall2018
2994,NE Sandy & 223rd,9775,E,FS,6,11,17,0,Fall2018
2995,NE Sandy & 223rd,9776,W,FS,8,7,15,0,Fall2018
6380,SW Denney & King,9781,W,FS,6,3,9,1,Fall2018
6746,SW Lombard & Camden,9782,N,NS,1,1,2,0,Fall2018
6747,SW Lombard & Camden,9785,S,NS,2,1,3,0,Fall2018
2272,NE Century (NW 229th) & Evergreen Pkwy,9790,S,FS,9,5,14,0,Fall2018
2279,NE Century (NW 229th) & Evergreen Pkwy,9791,N,NS,3,13,16,0,Fall2018
5487,SE Stark & SW Sundial ,9792,W,FS,28,26,54,20,Fall2018
3270,NW Cornell & 158th,9793,W,OP,9,25,34,1,Fall2018
3349,NW Eastman & Division,9795,S,FS,7,1,8,1,Fall2018
6049,SW Barnes & Cedar Hills Blvd,9808,W,FS,1,1,2,0,Fall2018
266,19000 Block NE Sandy,9811,E,AT,2,4,6,0,Fall2018
797,Beaverton TC MAX Station,9818,S,AT,1605,1637,3242,0,Fall2018
795,Beaverton Creek MAX Station,9819,N,AT,141,734,875,0,Fall2018
1150,Kings Hill/SW Salmon St MAX Station,9820,S,AT,314,336,650,0,Fall2018
798,Beaverton TC MAX Station,9821,N,AT,2949,3353,6302,0,Fall2018
796,Beaverton Creek MAX Station,9822,S,AT,750,127,877,0,Fall2018
787,Beaverton Central MAX Station,9823,W,AT,392,412,804,0,Fall2018
788,Beaverton Central MAX Station,9824,E,AT,434,437,871,0,Fall2018
1227,Millikan Way MAX Station,9825,W,AT,424,1026,1450,0,Fall2018
1228,Millikan Way MAX Station,9826,E,AT,1147,421,1568,0,Fall2018
1224,Merlo Rd/SW 158th Ave MAX Station,9827,W,AT,220,610,830,0,Fall2018
1225,Merlo Rd/SW 158th Ave MAX Station,9828,E,AT,636,231,867,0,Fall2018
1036,Elmonica/SW 170th Ave MAX Station,9829,W,AT,322,1134,1456,0,Fall2018
1037,Elmonica/SW 170th Ave MAX Station,9830,E,AT,1130,259,1389,0,Fall2018
7643,Willow Creek/SW 185th Ave TC MAX Station,9831,E,AT,1307,480,1787,0,Fall2018
7644,Willow Creek/SW 185th Ave TC MAX Station,9832,W,AT,511,1306,1817,0,Fall2018
3667,Quatama MAX Station,9833,W,AT,259,1064,1323,0,Fall2018
3668,Quatama MAX Station,9834,E,AT,1169,268,1437,0,Fall2018
3591,Orenco MAX Station,9835,E,AT,953,314,1267,0,Fall2018
3592,Orenco MAX Station,9836,W,AT,344,960,1304,0,Fall2018
1041,Fair Complex/Hillsboro Airport MAX Stn,9837,W,AT,122,741,863,0,Fall2018
1042,Fair Complex/Hillsboro Airport MAX Stn,9838,E,AT,755,128,883,0,Fall2018
1078,Hawthorn Farm MAX Station,9839,E,AT,279,106,385,0,Fall2018
1079,Hawthorn Farm MAX Station,9840,W,AT,98,272,370,0,Fall2018
7581,Washington/SE 12th Ave MAX Station,9841,E,AT,368,102,470,0,Fall2018
7582,Washington/SE 12th Ave MAX Station,9842,W,AT,98,353,451,0,Fall2018
7475,Tuality Hospital/SE 8th Ave MAX Station,9843,E,AT,425,72,497,0,Fall2018
7476,Tuality Hospital/SE 8th Ave MAX Station,9844,W,AT,62,443,505,0,Fall2018
1086,Hillsboro Central/SE 3rd TC MAX Station,9845,W,AT,44,855,899,0,Fall2018
1087,Hillsboro Central/SE 3rd TC MAX Station,9846,E,AT,801,43,844,0,Fall2018
1077,Hatfield Government Center MAX Station,9848,S,AT,949,910,1859,0,Fall2018
6063,SW Baseline & Dennis,9850,W,NS,16,16,32,3,Fall2018
2282,NE Century (NW 229th) & Rosebay Dr,9851,S,NS,2,2,4,0,Fall2018
267,19000 Block NE Sandy,9853,W,OP,4,1,5,0,Fall2018
7518,W Burnside & SW 18th,9860,E,NS,106,33,139,40,Fall2018
7242,SW Terwilliger & Sam Jackson,9861,N,NS,4,21,25,1,Fall2018
41,1100 Block N Hayden Meadows Dr,9862,N,NS,72,26,98,71,Fall2018
7641,Willow Creek Transit Center,9869,E,AT,178,526,704,77,Fall2018
7642,Willow Creek Transit Center,9871,E,AT,14,23,37,0,Fall2018
646,7600 Block SW Barnes,9872,W,OP,3,12,15,0,Fall2018
575,600 Block NW Naito Parkway,9873,N,AT,4,3,7,9,Fall2018
698,900 Block NW Naito Parkway,9874,N,OP,3,5,8,8,Fall2018
3451,NW Naito Parkway & 9th,9875,N,OP,11,3,14,3,Fall2018
3371,NW Front & 15th,9877,N,FS,5,9,14,0,Fall2018
3372,NW Front & 17th,9878,N,FS,8,16,24,2,Fall2018
3374,NW Front & 21st,9879,N,OP,1,7,8,2,Fall2018
3377,NW Front & Nicolai,9880,N,FS,7,16,23,0,Fall2018
415,3000 Block NW Front,9881,N,OP,0,11,11,0,Fall2018
699,900 Block NW Naito Parkway,9889,S,AT,8,4,12,9,Fall2018
3452,NW Naito Parkway & 9th,9890,S,FS,6,18,24,2,Fall2018
3373,NW Front & 17th,9893,S,NS,28,13,41,1,Fall2018
3375,NW Front & 21st,9894,S,NS,3,1,4,1,Fall2018
3378,NW Front & Nicolai,9896,S,NS,10,6,16,0,Fall2018
2403,NE Evergreen & 13th,9920,W,OP,0,1,1,0,Fall2018
2414,NE Evergreen & NW Jackson School Rd N,9921,W,FS,0,0,0,0,Fall2018
2874,NE Orenco Station Loop & MAX Station,9923,E,AT,148,54,202,6,Fall2018
410,300 Block E Main,9931,W,AT,1,0,1,0,Fall2018
990,E Main & N 1st,9933,W,NS,1,0,1,0,Fall2018
1265,N 1st & NE Edison,9935,N,NS,1,0,1,2,Fall2018
1272,N 1st & NE Grant,9936,N,NS,1,0,1,0,Fall2018
1273,N 1st & NE Tiffany,9937,N,FS,0,0,0,0,Fall2018
381,2800 Block NW Glencoe,9938,N,OP,2,8,10,0,Fall2018
3383,NW Glencoe & NE Cory,9939,N,FS,3,3,6,0,Fall2018
3384,NW Glencoe & NE Lenox,9940,N,NS,2,4,6,1,Fall2018
3385,NW Glencoe & NE Milne,9941,N,NS,0,1,1,0,Fall2018
2413,NE Evergreen & NW Glencoe,9942,E,FS,0,0,0,0,Fall2018
2405,NE Evergreen & 3rd,9943,E,NS,1,0,1,0,Fall2018
2415,NE Evergreen & Sunburst,9944,E,NS,0,0,0,0,Fall2018
2411,NE Evergreen & Jackson School Rd,9945,E,NS,0,0,0,0,Fall2018
2410,NE Evergreen & Jackson Road Loop,9946,E,NS,0,0,0,0,Fall2018
2404,NE Evergreen & 13th,9947,E,NS,1,1,2,0,Fall2018
1887,NE 15th & Jones Farm Pkwy,9948,S,NS,6,2,8,0,Fall2018
2616,NE Griffin Oaks & 15th,9949,E,FS,3,2,5,0,Fall2018
242,1800 Block NE Griffin Oaks,9950,E,AT,2,1,3,0,Fall2018
320,2200 Block NE Griffin Oaks,9951,E,AT,2,2,4,0,Fall2018
1981,NE 25th & Kathryn,9952,S,NS,1,0,1,0,Fall2018
1040,Fair Complex/Airport Park & Ride,9953,E,AT,45,50,95,36,Fall2018
1090,Hillsboro Transit Center,9954,E,AT,52,13,65,8,Fall2018
1091,Hillsboro Transit Center,9955,E,AT,277,469,746,150,Fall2018
1092,Hillsboro Transit Center,9956,E,AT,190,69,259,55,Fall2018
1229,Millikan Way MAX Station/Park and Ride,9957,W,AT,67,232,299,18,Fall2018
1230,Millikan Way MAX Station/Park and Ride,9958,W,AT,193,79,272,25,Fall2018
3086,NE Shaver & Parkrose HS,9959,W,AT,25,10,35,0,Fall2018
2067,NE 34th & Cornell,9962,N,NS,0,0,0,0,Fall2018
1982,NE 25th & Kathryn,9963,N,OP,0,1,1,0,Fall2018
2617,NE Griffin Oaks & 15th,9965,W,NS,5,2,7,0,Fall2018
243,1800 Block NE Griffin Oaks,9966,W,OP,1,4,5,0,Fall2018
1888,NE 15th & Jones Farm Pkwy,9967,N,OP,3,3,6,0,Fall2018
7451,Sunset TC MAX Station,9969,E,AT,2428,534,2962,0,Fall2018
7453,Sunset Transit Center,9970,W,AT,140,75,215,32,Fall2018
7454,Sunset Transit Center,9971,W,AT,80,110,190,0,Fall2018
7455,Sunset Transit Center,9972,W,AT,20,25,45,2,Fall2018
7456,Sunset Transit Center,9975,W,AT,70,176,246,44,Fall2018
800,Beaverton Transit Center,9976,S,AT,278,252,530,67,Fall2018
801,Beaverton Transit Center,9977,E,AT,164,190,354,7,Fall2018
802,Beaverton Transit Center,9978,S,AT,527,449,976,169,Fall2018
803,Beaverton Transit Center,9979,N,AT,428,385,813,84,Fall2018
804,Beaverton Transit Center,9981,S,AT,497,24,521,167,Fall2018
805,Beaverton Transit Center,9982,S,AT,539,35,574,155,Fall2018
806,Beaverton Transit Center,9983,S,AT,142,157,299,22,Fall2018
807,Beaverton Transit Center,9984,N,AT,1007,825,1832,201,Fall2018
808,Beaverton Transit Center,9985,S,AT,407,362,769,90,Fall2018
809,Beaverton Transit Center,9986,S,AT,539,469,1008,126,Fall2018
2412,NE Evergreen & Jackson School Rd S,9987,W,OP,1,0,1,0,Fall2018
2416,NE Evergreen & Sunburst,9988,W,OP,0,0,0,0,Fall2018
2406,NE Evergreen & 3rd,9989,W,OP,1,0,1,0,Fall2018
425,30900 Block NE Evergreen,9990,W,OP,0,0,0,0,Fall2018
382,2800 Block NW Glencoe,9991,S,AT,8,1,9,0,Fall2018
3381,NW Glencoe & Cory,9992,S,FS,4,2,6,0,Fall2018
431,3100 Block NW Glencoe,9993,S,AT,7,2,9,1,Fall2018
3382,NW Glencoe & Milne,9994,S,NS,3,1,4,0,Fall2018
1274,N 1st & NW Garibaldi,9995,S,NS,1,1,2,0,Fall2018
1275,N 1st & NW Tiffany,9996,S,NS,1,0,1,0,Fall2018
411,300 Block N 1st,9997,S,AT,1,0,1,5,Fall2018
2785,NE Lincoln & 2nd ,9998,E,NS,0,2,2,1,Fall2018
2068,NE 3rd & E Main,10000,S,NS,0,2,2,0,Fall2018
545,5400 Block NE Dawson Creek,10001,W,AT,1,0,1,0,Fall2018
2407,NE Evergreen & Brookwood,10004,E,NS,1,1,2,0,Fall2018
426,3100 Block NE Dawson Creek,10005,N,AT,1,3,4,36,Fall2018
3922,SE 223rd & Stark,10006,S,FS,13,57,70,11,Fall2018
584,600 Block SE 223rd,10007,N,AT,4,9,13,2,Fall2018
3288,NW Cornell & 192nd,10008,W,OP,5,21,26,2,Fall2018
3305,NW Cornell & NE Amberglen (NW 194th),10009,W,FS,15,13,28,5,Fall2018
3310,NW Cornell & NE Overlook (NW Amberbrook),10010,W,NS,6,9,15,1,Fall2018
3308,NW Cornell & NE John Olsen,10011,W,NS,18,15,33,1,Fall2018
3303,NW Cornell & NE Aloclek ,10013,W,FS,3,9,12,0,Fall2018
2334,NE Cornell & Cornelius Pass,10014,W,FS,4,9,13,1,Fall2018
2324,NE Cornell & Butler,10015,S,FS,10,14,24,4,Fall2018
2351,NE Cornell & Walbridge,10016,W,FS,4,5,9,3,Fall2018
3306,NW Cornell & NE Amberglen (NW Amberwood),10021,E,NS,18,22,40,3,Fall2018
3311,NW Cornell & NE Overlook (NW Amberbrook),10022,E,NS,7,5,12,2,Fall2018
3309,NW Cornell & NE John Olsen (NW 206th),10023,E,NS,24,13,37,2,Fall2018
3289,NW Cornell & 192nd,10024,E,NS,12,3,15,0,Fall2018
3304,NW Cornell & NE Aloclek ,10025,E,FS,5,6,11,3,Fall2018
2316,NE Cornell & 25th,10026,E,FS,21,22,43,12,Fall2018
2319,NE Cornell & 48th,10028,E,NS,5,13,18,6,Fall2018
3307,NW Cornell & NE Cornelius Pass,10029,E,FS,6,2,8,1,Fall2018
2325,NE Cornell & Butler,10030,E,NS,15,19,34,8,Fall2018
2346,NE Cornell & NW Walbridge,10031,E,NS,6,8,14,7,Fall2018
2350,NE Cornell & Stucki (NW Amberglen),10032,E,FS,31,19,50,6,Fall2018
2284,NE Century (NW 231st) & Alder/Orenco Stn,10033,N,FS,8,25,33,2,Fall2018
487,4100 Block SW 110th,10035,S,OP,54,1,55,0,Fall2018
496,4200 Block SW 110th,10036,N,AT,1,56,57,0,Fall2018
19,10200 Block SW Park Way,10037,W,AT,1,0,1,0,Fall2018
2286,NE Century (NW 231st) & Carillion,10041,S,NS,1,5,6,0,Fall2018
2292,NE Century (NW 231st) & Orenco Max Stn,10042,S,NS,29,97,126,7,Fall2018
2288,NE Century (NW 231st) & Dogwood,10043,S,NS,1,2,3,1,Fall2018
2293,NE Century (NW 231st) & Orenco Ridge,10044,S,FS,1,4,5,0,Fall2018
1021,E Main (W Baseline) & SE 58th Ct,10045,W,OP,1,2,3,1,Fall2018
1017,E Main (W Baseline) & NE 53rd,10046,W,NS,7,8,15,0,Fall2018
1015,E Main (W Baseline) & NE 49th,10047,W,NS,2,1,3,0,Fall2018
1022,E Main (W Baseline) & SE 58th Ct,10049,E,NS,2,0,2,0,Fall2018
1018,E Main (W Baseline) & NE 53rd,10050,E,NS,7,10,17,1,Fall2018
1016,E Main (W Baseline) & NE 49th,10051,E,NS,1,1,2,0,Fall2018
2285,NE Century (NW 231st) & Campus Way,10052,N,NS,5,1,6,1,Fall2018
2289,NE Century (NW 231st) & Dogwood,10053,N,NS,2,1,3,0,Fall2018
2287,NE Century (NW 231st) & Deer Run,10054,N,FS,6,2,8,0,Fall2018
2418,NE Evergreen Pkwy & 106th (NW 188th),10056,E,NS,13,32,45,7,Fall2018
881,Dawson Creek & Brookwood,10061,N,FS,1,6,7,0,Fall2018
7423,Shute Rd & Dawson Creek Dr,10063,S,NS,1,1,2,0,Fall2018
3209,NW 31st & Guam,10071,S,NS,1,23,24,3,Fall2018
436,3300 Block NW Guam,10072,W,AT,0,3,3,2,Fall2018
3407,NW Guam & 35th,10073,W,NS,1,17,18,0,Fall2018
434,3300 Block NW 35th,10074,N,AT,1,10,11,1,Fall2018
3409,NW Kaiser & Snowlily Dr,10076,N,NS,2,5,7,0,Fall2018
3410,NW Kaiser & Two Ponds Dr,10077,N,FS,4,15,19,0,Fall2018
180,15500 Block NW Springville,10078,W,AT,0,1,1,0,Fall2018
3467,NW Springville & 160th,10079,W,FS,4,11,15,1,Fall2018
3480,NW Springville & Sickle Terrace,10080,W,FS,0,6,6,0,Fall2018
3474,NW Springville & Joss,10081,W,NS,1,6,7,9,Fall2018
3478,NW Springville & Samuel Drive,10082,W,OP,0,1,1,0,Fall2018
3469,NW Springville & 173rd,10083,W,OP,0,3,3,0,Fall2018
3223,NW Bethany & Cornell,10084,N,FS,27,21,48,9,Fall2018
3221,NW Bethany & Bronson,10085,N,FS,7,15,22,4,Fall2018
3235,NW Bethany & Oak Hills Dr,10086,N,NS,4,8,12,0,Fall2018
3241,NW Bethany & Telshire Terrace,10087,N,NS,0,1,1,0,Fall2018
3237,NW Bethany & Ridgetop Lane,10088,N,NS,1,2,3,0,Fall2018
3243,NW Bethany & West Union,10089,N,FS,2,7,9,0,Fall2018
3239,NW Bethany & Saint Andrews,10090,N,FS,0,2,2,1,Fall2018
3234,NW Bethany & Mitchell,10091,N,NS,2,3,5,0,Fall2018
511,4700 Block NW Bethany,10092,N,AT,8,43,51,3,Fall2018
3226,NW Bethany & Laidlaw,10093,N,NS,5,23,28,0,Fall2018
3225,NW Bethany & Kaiser Rd,10094,N,NS,6,9,15,0,Fall2018
3643,Pier Park,10095,E,AT,87,76,163,24,Fall2018
3475,NW Springville & Kaiser Rd,10098,E,NS,5,2,7,0,Fall2018
3476,NW Springville & Oats Terrace,10099,E,NS,11,2,13,0,Fall2018
3481,NW Springville & Sickle Terrace,10100,E,NS,6,2,8,0,Fall2018
3468,NW Springville & 165th Terrace,10101,E,OP,6,1,7,0,Fall2018
3479,NW Springville & Samuel Drive,10102,E,NS,1,0,1,0,Fall2018
3470,NW Springville & 173rd,10103,E,NS,5,1,6,0,Fall2018
3411,NW Kaiser & Westbrook,10104,S,NS,5,4,9,0,Fall2018
3408,NW Kaiser & Graf St,10105,S,NS,13,2,15,0,Fall2018
3245,NW Bethany & Wismer,10106,S,FS,8,6,14,0,Fall2018
3233,NW Bethany & Laidlaw,10107,S,NS,53,18,71,2,Fall2018
512,4700 Block NW Bethany,10108,S,OP,31,5,36,4,Fall2018
3222,NW Bethany & Claremont Dr,10109,S,NS,5,2,7,0,Fall2018
3240,NW Bethany & Saint Andrews,10110,S,NS,2,0,2,0,Fall2018
3244,NW Bethany & West Union,10111,S,NS,9,3,12,0,Fall2018
3238,NW Bethany & Ridgetop Lane,10112,S,FS,2,0,2,0,Fall2018
3242,NW Bethany & Telshire Terrace,10113,S,FS,1,0,1,0,Fall2018
3236,NW Bethany & Oak Hills Dr,10114,S,FS,11,4,15,0,Fall2018
3224,NW Bethany & Cornell,10115,S,NS,14,18,32,3,Fall2018
1063,Goose Hollow/SW Jefferson St MAX Station,10117,W,AT,885,434,1319,0,Fall2018
1064,Goose Hollow/SW Jefferson St MAX Station,10118,E,AT,444,1375,1819,0,Fall2018
7568,Washington Park MAX Station,10120,E,AT,507,287,794,0,Fall2018
7569,Washington Park MAX Station,10121,W,AT,240,682,922,0,Fall2018
302,20700 Block NE Halsey,10125,E,OP,4,14,18,1,Fall2018
6064,SW Baseline & Main,10129,W,FS,15,25,40,13,Fall2018
6840,SW Murray & Nike,10132,N,OP,9,9,18,0,Fall2018
6841,SW Murray & Nike,10133,S,NS,11,8,19,0,Fall2018
5529,SE Sunnyside & 122nd,10135,W,NS,26,6,32,1,Fall2018
5531,SE Sunnyside & 128th,10136,E,FS,1,4,5,2,Fall2018
5532,SE Sunnyside & 128th,10137,W,FS,3,1,4,2,Fall2018
5533,SE Sunnyside & 132nd,10138,E,FS,3,9,12,0,Fall2018
5534,SE Sunnyside & 132nd,10139,W,NS,8,2,10,0,Fall2018
5535,SE Sunnyside & 139th,10140,E,FS,1,4,5,0,Fall2018
5536,SE Sunnyside & 140th,10141,W,FS,2,0,2,0,Fall2018
5537,SE Sunnyside & 142nd,10142,E,FS,2,12,14,1,Fall2018
5538,SE Sunnyside & 142nd,10143,W,NS,10,2,12,1,Fall2018
172,14600 Block SE 147th,10146,S,AT,2,3,5,0,Fall2018
5176,SE Oregon Trail Dr & Hines,10148,E,NS,4,2,6,3,Fall2018
4984,SE Lake & Freeman Way,10149,W,FS,5,1,6,0,Fall2018
3366,NW Evergreen Pkwy & NE Stucki,10150,N,FS,21,9,30,5,Fall2018
3257,NW Cedar Hills & Leahy,10152,S,FS,3,1,4,0,Fall2018
2290,NE Century (NW 231st) & Oelrich,10153,S,NS,0,2,2,0,Fall2018
2291,NE Century (NW 231st) & Oelrich,10154,N,NS,1,0,1,0,Fall2018
2283,NE Century (NW 229th) & Walbridge,10155,N,NS,3,2,5,0,Fall2018
5577,SE Tualatin Valley Hwy & 44th,10157,E,OP,20,32,52,117,Fall2018
1524,N Lombard & Terminal 5 Access Rd,10162,S,NS,0,0,0,0,Fall2018
1525,N Lombard & Terminal 5 Access Rd,10163,N,OP,0,0,0,0,Fall2018
3477,NW Springville & PCC Drive,10165,W,NS,0,5,5,1,Fall2018
6442,SW Farmington & 185th,10166,E,FS,107,118,225,13,Fall2018
6322,SW Columbia & 18th,10168,E,NS,242,201,443,13,Fall2018
3379,NW Glencoe & Cody Ct,10169,N,FS,1,1,2,0,Fall2018
481,400 Block SW 257th,10170,N,AT,0,3,3,0,Fall2018
482,400 Block SW 257th,10171,S,OP,2,0,2,0,Fall2018
7431,South Shore & Cedar Rd,10175,E,FS,2,1,3,19,Fall2018
619,700 SW Campus Dr at Doernbecher,10176,E,AT,98,11,109,4,Fall2018
1436,N Ivanhoe & Leavitt,10177,W,FS,20,1,21,0,Fall2018
7465,Tigard Transit Center,10180,S,AT,159,92,251,28,Fall2018
661,800 Block SW 158th,10182,S,AT,0,1,1,0,Fall2018
2239,NE Alberta & 7th,10184,W,NS,10,21,31,5,Fall2018
328,22600 Block SE Hwy 224,10185,W,OP,0,0,0,0,Fall2018
329,22600 Block SE Hwy 224,10186,E,AT,0,1,1,0,Fall2018
3951,SE 28th & Carlton,10189,S,OP,2,0,2,0,Fall2018
5574,SE Tualatin Valley Hwy & 30th,10190,W,NS,5,12,17,3,Fall2018
2335,NE Cornell & Elam Young East,10192,W,OP,3,4,7,3,Fall2018
2322,NE Cornell & Brookwood Pkwy,10193,E,NS,1,2,3,0,Fall2018
239,17600 Block NE Sandy,10194,W,AT,20,8,28,0,Fall2018
4590,SE Foster & 63rd,10196,E,NS,9,31,40,8,Fall2018
2323,NE Cornell & Brookwood Pkwy,10197,W,NS,1,2,3,2,Fall2018
321,2200 Block NE Griffin Oaks,10198,W,OP,2,2,4,0,Fall2018
5530,SE Sunnyside & 122nd,10203,E,FS,6,27,33,5,Fall2018
5044,SE Mather & Cedar Park Dr,10204,W,NS,1,0,1,0,Fall2018
27,10500 Block SE Mather,10205,E,OP,1,5,6,0,Fall2018
5043,SE Mather & Bliss,10206,E,FS,0,0,0,0,Fall2018
5038,SE Mather & 116th Ct,10208,E,NS,0,1,1,0,Fall2018
5040,SE Mather & 119th Ct,10209,E,OP,0,0,0,0,Fall2018
5042,SE Mather & 122nd,10210,E,NS,1,2,3,0,Fall2018
6658,SW Hart & Forest Drive,10211,E,OP,2,8,10,0,Fall2018
5552,SE Sunnyside & Valley View Terr,10214,W,FS,18,2,20,1,Fall2018
5528,SE Sunnyside & 119th,10216,W,OP,18,5,23,2,Fall2018
5175,SE Oregon Trail Dr & 152nd,10219,E,NS,1,0,1,0,Fall2018
3822,SE 152nd & Territory Dr,10221,S,FS,1,0,1,0,Fall2018
3816,SE 152nd & Bollam Dr,10222,N,NS,1,2,3,0,Fall2018
3817,SE 152nd & Morning Way,10223,S,NS,1,0,1,0,Fall2018
3818,SE 152nd & Morning Way,10224,N,OP,0,1,1,0,Fall2018
126,13300 Block SE Hubbard,10225,W,OP,6,0,6,0,Fall2018
127,13300 Block SE Hubbard,10226,E,AT,0,2,2,0,Fall2018
4833,SE Hubbard & 125th ,10227,W,OP,5,0,5,0,Fall2018
4834,SE Hubbard & 125th ,10228,E,FS,0,2,2,0,Fall2018
3769,SE 122nd & Mountain Sun Dr,10229,N,NS,4,0,4,0,Fall2018
3770,SE 122nd & Mountain Sun Dr,10230,S,FS,0,1,1,0,Fall2018
3749,SE 122nd & Echo Valley,10231,N,OP,1,0,1,0,Fall2018
3750,SE 122nd & Echo Valley,10232,S,FS,0,0,0,0,Fall2018
4222,SE 97th & Lawnfield,10234,S,NS,1,6,7,0,Fall2018
4225,SE 97th & Talbert Dr,10235,S,OP,1,3,4,0,Fall2018
5710,SW 170th & Timberland Dr,10273,S,OP,2,2,4,0,Fall2018
5711,SW 170th & Timberland Dr,10274,N,NS,3,2,5,0,Fall2018
373,27500 Block SE Eagle Creek Rd,10275,N,AT,0,0,0,0,Fall2018
1872,NE 15th & Edgefield,10277,S,NS,2,1,3,0,Fall2018
1873,NE 15th & Edgefield,10278,N,OP,2,1,3,0,Fall2018
1896,NE 15th & Prahl Pkwy,10279,S,NS,3,1,4,0,Fall2018
1897,NE 15th & Prahl Pkwy,10280,N,OP,3,2,5,0,Fall2018
3194,NW 23rd & Overton,10287,S,NS,86,6,92,7,Fall2018
115,1300 Block NE 25th,10288,N,AT,0,0,0,0,Fall2018
78,1200 Block NE 25th,10289,S,AT,0,1,1,0,Fall2018
5601,SE Washington & 2nd,10290,E,NS,22,105,127,38,Fall2018
3509,NW St Helens & Marina Way,10291,N,FS,0,1,1,0,Fall2018
3609,PSU South/SW 6th & College MAX Stn,10293,N,NS,974,438,1412,0,Fall2018
3821,SE 152nd & Sedona Drive,10297,S,FS,2,0,2,0,Fall2018
1195,MAX Station/Oregon Zoo,10299,W,AT,45,43,88,2,Fall2018
3870,SE 17th & Spokane,10302,N,NS,28,5,33,1,Fall2018
4948,SE King & Home,10303,W,FS,11,8,19,2,Fall2018
1148,Kerr & Touchstone,10305,W,NS,13,7,20,14,Fall2018
4565,SE Flavel & 92nd (MAX Stn),10307,W,NS,30,11,41,34,Fall2018
3820,SE 152nd & Ranger Drive,10308,N,NS,0,1,1,0,Fall2018
2973,NE Sandy & 154th,10309,E,NS,4,13,17,0,Fall2018
6969,SW Patton & Humphrey,10310,S,NS,0,20,20,0,Fall2018
3274,NW Cornell & 169th Pl,10313,W,OP,3,5,8,0,Fall2018
340,2400 Block NW Westover,10314,N,OP,0,0,0,0,Fall2018
2984,NE Sandy & 181st/Airport Way,10315,E,FS,22,29,51,6,Fall2018
3049,NE Sandy & Airport Way/181st,10318,W,FS,46,17,63,9,Fall2018
3275,NW Cornell & 169th Pl,10319,E,NS,3,6,9,0,Fall2018
5057,SE McLoughlin & Glen Echo,10323,S,FS,24,38,62,28,Fall2018
1202,McLoughlin & Gloucester,10324,S,FS,12,41,53,25,Fall2018
1204,McLoughlin & River Rd,10325,S,NS,26,63,89,26,Fall2018
5058,SE McLoughlin & Glen Echo,10326,N,FS,44,26,70,17,Fall2018
5092,SE McLoughlin & W Gloucester,10327,N,FS,39,15,54,37,Fall2018
1205,McLoughlin & W Arlington,10328,N,FS,83,27,110,19,Fall2018
272,19300 Block McLoughlin,10421,N,AT,4,3,7,5,Fall2018
273,19300 Block McLoughlin,10422,S,AT,4,10,14,9,Fall2018
3104,NE Weidler & 15th,10425,E,NS,33,57,90,22,Fall2018
