location,location_id,direction,position,ons,offs,total,lifts
E Burnside & NE 28th,764,W,FS,155,92,247,14
E Burnside & NE 32nd,768,W,FS,45,23,68,4
E Burnside & SE 32nd,769,E,NS,23,61,84,9
E Burnside & SE Cesar Chavez Blvd,770,E,NS,88,113,201,27
E Burnside & NE Cesar Chavez Blvd,771,W,NS,84,96,180,22
E Burnside & SE 41st,774,E,NS,4,14,18,1
E Burnside & NE 41st,775,W,NS,6,3,9,2
E Burnside & SE 44th,776,E,NS,5,18,23,0
E Burnside & NE 44th,777,W,NS,19,4,23,0
E Burnside & NE 47th,778,W,NS,30,17,47,9
E Burnside & SE 47th,779,E,FS,16,36,52,11
W Burnside & NW 48th Ave,780,W,NS,0,4,4,0
W Burnside & SW 48th Dr,781,E,FS,3,0,3,0
W Burnside & NW 5th,782,W,FS,363,352,715,187
E Burnside & NE 52nd,785,W,NS,47,14,61,5
E Burnside & SE 52nd,786,E,FS,15,44,59,3
E Burnside & SE 55th,787,E,FS,35,55,90,33
E Burnside & NE 55th,788,W,NS,45,22,67,30
E Burnside & NE 58th,791,W,NS,24,6,30,3
W Burnside & SW 6th,792,E,NS,795,493,"1,288",287
E Burnside & SE 60th,793,E,NS,37,62,99,21
E Burnside & NE 60th,794,W,NS,54,38,92,10
E Burnside & NE 62nd,796,W,NS,11,6,17,1
E Burnside & SE 67th,799,E,OP,4,16,20,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,11,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
E Burnside & NE 67th,800,W,NS,14,7,21,0
E Burnside & NE 69th,801,W,NS,10,3,13,0
E Burnside & SE 72nd,806,E,NS,5,21,26,2
E Burnside & NE 72nd,807,W,NS,20,4,24,1
E Burnside & SE 74th,808,E,NS,6,26,32,1
E Burnside & NE 74th,809,W,NS,28,7,35,0
E Burnside & NE 79th,811,W,NS,44,11,55,5
E Burnside & SE 79th,812,E,NS,10,37,47,5
E Burnside & SE 82nd,813,E,NS,230,161,391,75
E Burnside & NE 82nd,814,W,NS,115,222,337,79
E Burnside & SE 87th,817,E,NS,6,23,29,2
E Burnside & NE 87th,818,W,NS,18,6,24,2
E Burnside & SE 8th,820,E,NS,119,174,293,28
E Burnside & SE 94th,822,E,FS,7,9,16,2
E Burnside & NE 94th,823,W,NS,7,8,15,3
S Buxton & SW Cherry Park,830,N,FS,0,1,1,0
S Buxton & SW Cherry Park,831,S,NS,2,0,2,0
Buxton & E Columbia River Hwy,832,N,NS,3,10,13,1
S Buxton & SW Martine,833,S,NS,1,0,1,0
S Buxton & SE 6th,836,N,NS,0,0,0,0
S Buxton & SE 8th,837,N,NS,0,0,0,0
SE Bybee & Milwaukie,838,W,NS,102,62,164,33
SE Bybee & Milwaukie,839,E,NS,15,16,31,4
SE Bybee & 14th,843,W,NS,2,1,3,1
SE Bybee & 14th,844,E,FS,2,3,5,2
SE Bybee & 17th,845,E,NS,62,64,126,18
SE Bybee & 22nd,852,E,FS,7,11,18,10
SE Bybee & 22nd,853,W,NS,11,5,16,7
SE Bybee & 23rd,855,W,NS,2,7,9,11
SE Bybee & 27th,858,E,FS,3,7,10,0
2400 Block SE Bybee,859,W,AT,3,2,5,0
SE Bybee & 28th,860,S,NS,0,1,1,0
4600 Block SW Cameron,861,E,AT,2,1,3,0
SW Cameron & Fairvale Ct,862,E,NS,5,4,9,0
SW Cameron & Shattuck,863,E,FS,4,4,8,0
SW Cameron & 53rd,865,E,NS,7,5,12,0
SW Campus Dr & OHSU Garage F,868,E,OP,29,9,38,4
SW Campus Dr & Terwilliger,870,E,NS,23,4,27,1
SW Campus Dr & Loading Dock 5,871,W,AT,105,8,113,1
7500 Block SW Canyon,882,W,AT,1,6,7,0
SW Canyon & Canyon Dr,883,W,OP,3,25,28,0
SW Canyon & Benz Park,885,W,NS,1,4,5,0
SW Canyon & Copel,890,W,NS,2,5,7,0
SW Canyon & Jade,892,N,FS,4,2,6,0
SW Canyon & Linden,893,E,OP,1,1,2,0
Hwy 26 On Ramp & SW Skyline,894,E,FS,49,12,61,14
Hwy 26/Canyon Rd Ramp & SW Skyline,895,W,FS,12,58,70,12
 ,,,,,,,
TriMet Passenger Census - Fall 2019,12,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Canyon & Walker,898,W,FS,23,24,47,9
SW Canyon & Walker,899,E,OP,17,25,42,9
SW Canyon & 104th,904,W,NS,11,9,20,3
SW Canyon & 107th,906,E,NS,34,21,55,4
SW Canyon & 107th,907,W,NS,22,33,55,2
SW Canyon & 110th,908,E,NS,9,10,19,4
SW Canyon & 110th,909,W,FS,7,7,14,2
SW Canyon & 115th,910,W,NS,4,19,23,10
SW Canyon & 73rd,912,E,NS,5,0,5,0
SW Canyon & 87th,913,E,FS,54,20,74,4
SW Canyon & 87th,914,W,FS,17,20,37,1
SW Canyon & 91st,915,E,NS,5,7,12,2
SW Canyon & 93rd,917,W,OP,1,2,3,0
SW Canyon & 93rd,918,E,NS,2,1,3,0
SW Canyon & 96th,919,W,OP,1,1,2,0
SW Canyon & 96th,920,E,NS,5,2,7,0
SW Capitol & Alice,921,S,NS,1,12,13,0
SW Capitol & Alice,922,N,NS,11,1,12,0
SW Capitol & Barbur,923,N,NS,72,35,107,11
SW Capitol & Bertha Ct,925,E,FS,124,105,229,34
9500 Block SW Capitol,926,S,OP,0,9,9,0
SW Capitol & Carson,927,S,NS,3,12,15,1
SW Capitol & Sunset,929,E,OP,302,408,710,14
SW Capitol & Taylors Ferry,930,S,NS,10,52,62,21
SW Capitol & Dickinson,931,S,FS,2,28,30,3
SW Capitol & Dickinson,932,N,FS,31,2,33,10
SW Capitol & Dolph,933,S,OP,2,10,12,0
SW Capitol & Dolph,934,N,FS,12,2,14,0
SW Capitol & Florida,935,S,FS,4,30,34,0
SW Capitol & Galeburn,936,S,FS,9,53,62,1
SW Capitol & Galeburn,937,N,NS,40,9,49,0
SW Capitol & Garden Home,939,N,OP,24,8,32,1
SW Capitol & Idaho,942,N,NS,34,3,37,0
SW Capitol & Idaho,943,W,FS,3,26,29,0
SW Capitol & Marigold,946,N,FS,17,1,18,1
SW Capitol & Marigold,947,S,FS,1,13,14,0
SW Capitol & Miles,948,N,NS,36,6,42,0
SW Capitol & Miles,949,S,FS,5,40,45,0
SW Capitol & Pomona,951,S,FS,3,36,39,0
SW Capitol & Pomona,952,N,FS,38,3,41,4
SW Capitol & Sunset,955,W,NS,404,345,749,16
SW Capitol & Terwilliger,956,E,NS,22,20,42,1
SW Capitol & Terwilliger,957,W,FS,13,20,33,1
SW Capitol & Texas,958,S,FS,1,13,14,0
SW Capitol & California,959,N,NS,18,5,23,2
SW Capitol & Nebraska,963,E,FS,27,5,32,1
SW Capitol & Nebraska,964,W,OP,20,37,57,7
 ,,,,,,,
TriMet Passenger Census - Fall 2019,13,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Capitol & 26th,965,E,FS,97,28,125,8
SW Capitol & 26th,966,W,FS,33,115,148,24
SW Capitol & 33rd,970,W,NS,17,96,113,14
SW Capitol & 33rd,971,E,OP,90,15,105,11
SW Capitol & 35th,972,E,NS,115,44,159,24
SW Capitol & Brugger,975,E,NS,11,1,12,0
8600 Block SE Causey,984,W,AT,19,8,27,6
8800 Block SE Causey,987,E,OP,8,16,24,2
SE Causey & 82nd,989,W,NS,15,11,26,6
SW Cedar Hills & Butner,993,S,FS,13,22,35,1
3300 Block SW Cedar Hills,995,N,AT,7,17,24,13
SW Cedar Hills & Butner,996,N,NS,24,14,38,0
SW Cedar Hills & Fairfield,1002,N,NS,43,90,133,75
SW Cedar Hills & Fairfield,1003,S,OP,110,38,148,73
SW Cedar Hills & Huntington,1010,E,OP,6,10,16,9
SW Cedar Hills & Huntington,1011,W,NS,6,8,14,13
SW Cedar Hills & Jenkins,1013,N,NS,15,52,67,31
SW Cedar Hills & Jenkins,1014,S,FS,22,24,46,22
SW Cedar Hills & Lynnridge,1017,E,FS,4,2,6,0
SW Cedar Hills & Lynnridge,1018,W,FS,1,3,4,0
SW Cedar Hills & Park Way,1019,N,NS,15,14,29,6
SW Cedar Hills & Park Way,1020,S,FS,19,7,26,7
SW Cedar Hills & Walker,1021,N,NS,23,41,64,23
SW Cedar Hills & Walker,1022,S,FS,34,33,67,23
Jantzen Beach Main Stop,1026,S,OP,317,344,661,136
SW Center & 125th,1034,E,FS,12,21,33,2
SW Center & 125th,1035,W,FS,19,20,39,2
N Channel Ave & Anchor,1041,E,FS,39,28,67,0
N Channel Ave & Ballast,1042,E,OP,0,0,0,0
N Channel Ave & Commerce,1043,S,OP,0,0,0,0
N Channel Ave & Dolphin,1044,S,OP,1,1,2,0
N Chautauqua & Washburne,1045,N,NS,2,5,7,0
N Chautauqua & Washburne,1046,S,OP,5,2,7,1
N Chautauqua & Alaska,1047,N,NS,16,38,54,3
N Chautauqua & Willis,1050,S,NS,12,8,20,1
SW Chestnut & Bertha,1051,W,NS,8,0,8,0
SW Chestnut & 12th,1053,S,NS,2,0,2,0
SW Chestnut & 14th,1056,N,NS,0,3,3,0
Clackamas Community College,1068,N,AT,289,274,563,89
SE Clinton & 21st,1092,W,NS,10,10,20,0
SE Clinton & 23rd,1093,E,NS,6,3,9,0
SE Clinton & 23rd,1094,W,FS,4,3,7,0
SE Clinton & 26th,1095,E,NS,32,12,44,0
Rose Quarter Transit Center,1097,N,AT,821,105,926,147
3500 Block NE Columbia Blvd,1099,W,AT,2,8,10,0
3500 Block NE Columbia Blvd,1100,E,OP,4,2,6,0
3800 Block NE Columbia Blvd,1101,W,AT,2,1,3,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,14,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
3800 Block NE Columbia Blvd,1102,E,AT,3,4,7,0
SW Columbia & Park Ave,1108,E,NS,295,154,449,24
SW Columbia & 12th,1111,E,NS,109,83,192,111
SW 18th & Goose Hollow MAX Station,1114,E,AT,367,181,548,91
NE Columbia Blvd & 27th,1115,W,OP,0,0,0,0
NE Columbia Blvd & 42nd,1116,W,FS,2,8,10,0
NE Columbia Blvd & 42nd,1117,E,FS,6,1,7,0
NE Columbia Blvd & 47th,1118,E,NS,45,19,64,2
SW Commercial & Hall,1122,N,FS,2,11,13,1
SW Commercial & Hall,1123,S,NS,7,6,13,1
SW Corbett & Abernethy,1125,S,NS,0,1,1,0
SW Corbett & Abernethy,1126,N,NS,1,0,1,0
SW Corbett & Bancroft,1127,S,NS,0,1,1,0
SW Corbett & Bancroft,1128,N,NS,0,1,1,0
SW Corbett & Boundary St,1129,N,NS,6,3,9,0
SW Corbett & Carolina,1130,N,NS,2,1,3,0
SW Corbett & Carolina,1131,S,NS,1,2,3,0
SW Corbett & Curry,1132,S,NS,1,0,1,0
SW Corbett & Curry,1133,N,NS,1,0,1,0
SW Corbett & Flower,1134,S,NS,0,1,1,0
SW Corbett & Flower,1135,N,NS,1,0,1,0
SW Corbett & Gaines,1136,N,NS,3,1,4,0
SW Corbett & Gaines,1137,S,NS,1,3,4,1
SW Corbett & Gibbs,1138,S,NS,9,1,10,0
SW Corbett & Gibbs,1139,N,NS,1,17,18,0
SW Corbett & Hamilton,1140,S,NS,2,1,3,0
SW Corbett & Hamilton,1141,N,NS,1,6,7,0
SW Corbett & Mitchell,1146,N,FS,2,1,3,0
SW Corbett & Mitchell,1147,S,NS,1,4,5,0
SW Corbett & Nebraska,1148,S,OP,0,1,1,0
SW Corbett & Pendleton,1149,N,NS,4,1,5,0
SW Corbett & Pendleton,1150,S,NS,0,2,2,0
SW Corbett & Richardson,1151,S,FS,0,1,1,0
SW Corbett & Richardson,1152,N,NS,2,0,2,0
SW Corbett & Sweeney,1155,S,OP,2,1,3,0
NE Evergreen Pkwy & Cornelius Pass Rd,1158,W,FS,8,1,9,0
NE Evergreen Pkwy & 106th (NW 188th),1159,W,NS,30,16,46,5
12200 Block NW Cornell,1160,E,AT,11,7,18,8
12900 Block NW Cornell,1162,W,AT,13,5,18,0
NW Cornell & Dale,1163,E,NS,26,15,41,34
13900 Block NW Cornell,1165,W,AT,4,2,6,0
14100 Block NW Cornell,1166,E,OP,0,0,0,0
14100 Block NW Cornell,1167,W,AT,3,7,10,1
NW Cornell & Barnes,1171,E,NS,10,21,31,0
NW Cornell & Dale,1172,W,NS,13,13,26,11
NW Cornell & Murray,1174,W,FS,34,31,65,30
NW Cornell & Saltzman,1182,W,FS,43,46,89,17
 ,,,,,,,
TriMet Passenger Census - Fall 2019,15,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NW Cornell & Saltzman,1183,E,NS,41,30,71,19
NW Cornell & Science Park Dr,1184,W,OP,15,31,46,12
13800 Block NW Cornell (Sunset HS),1186,E,AT,3,5,8,0
NW Cornell & Trail,1187,W,FS,11,20,31,4
NW Cornell & Trail,1188,E,OP,19,12,31,4
14600 Block NW Cornell,1189,E,AT,32,18,50,17
NW Cornell & Cornell Woods,1190,W,OP,14,19,33,0
NW Cornell & 110th,1194,E,FS,0,0,0,0
NW Cornell & 110th,1195,W,NS,0,0,0,0
NW Cornell & Cedar Hills Blvd,1196,E,NS,8,4,12,0
NW Cornell & 113th,1199,W,FS,4,9,13,1
NW Cornell & 119th,1200,E,OP,11,5,16,1
NW Cornell & 119th,1201,W,NS,9,12,21,5
NW Cornell & 123rd,1203,W,FS,5,17,22,5
NW Cornell & 143rd,1204,E,OP,36,12,48,1
NW Cornell & 153rd,1205,E,FS,10,11,21,4
4100 Block SW Council Crest,1207,E,AT,0,1,1,0
SW Council Crest & Chehalem,1211,N,FS,4,0,4,0
SW Council Crest & Chehalem,1212,E,NS,1,5,6,0
SW Council Crest & Chehalem,1213,W,OP,3,0,3,0
SW Council Crest & Chehalem (south leg),1214,S,NS,0,2,2,0
SW Council Crest & Greenway,1215,E,FS,1,2,3,0
SW Council Crest & Tualatin,1217,S,OP,0,2,2,0
SW Council Crest & Tualatin,1218,W,NS,1,0,1,0
700 Block Country Club,1219,W,AT,0,0,0,0
Country Club & Boones Ferry Rd,1220,W,NS,1,2,3,1
Country Club & Iron Mtn,1221,W,FS,2,1,3,0
Country Club & Iron Mtn,1222,E,NS,0,2,2,0
Country Club & Knaus Rd,1223,W,NS,1,0,1,0
Country Club & Knaus Rd,1224,E,OP,0,1,1,0
2500 Block Country Club,1225,E,AT,12,16,28,5
Country Club & Hazel Road,1226,W,FS,19,14,33,7
Country Club & Redwood,1227,W,NS,0,0,0,0
Country Club & Bridge,1228,E,NS,0,0,0,0
Country Club & Sundeleaf,1229,W,OP,1,0,1,0
Country Club & Sundeleaf,1230,E,NS,0,4,4,0
Country Club & Uplands,1231,W,OP,0,0,0,0
Country Club & Uplands,1232,E,NS,0,0,0,0
Country Club & Wembley Park,1233,W,OP,0,0,0,0
Country Club & Wembley Park,1234,E,NS,0,0,0,0
NE Cully & Shaver,1239,S,FS,5,1,6,0
NE Cully & Prescott,1240,N,NS,39,98,137,72
NE Cully & Prescott,1241,S,FS,112,40,152,63
NE Cully & Killingsworth,1243,N,FS,11,5,16,0
NE Cully & Mason,1244,N,FS,4,27,31,3
NE Cully & Mason,1245,S,NS,19,6,25,1
SE Currin & Hwy 211-224,1252,S,NS,0,0,0,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,16,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
E Dartmouth & Cornell,1255,E,NS,3,1,4,0
E Dartmouth & Cornell,1256,W,NS,1,2,3,1
E Dartmouth & Harvard,1257,E,NS,3,1,4,0
E Dartmouth & Harvard,1258,W,NS,1,3,4,1
E Dartmouth & Portland Ave,1259,W,NS,1,13,14,11
NE Dekum & Dean,1264,E,NS,46,18,64,2
NE Dekum & Durham,1265,E,FS,73,20,93,22
NE Dekum & Durham,1267,W,NS,26,57,83,19
NE Dekum & Saratoga,1271,W,NS,9,7,16,11
NE Dekum & M L King,1273,W,NS,33,105,138,24
NE Dekum & Claremont,1275,W,FS,21,54,75,6
NE Dekum & 15th,1277,W,NS,27,19,46,3
NE Dekum & 15th,1278,E,NS,25,22,47,2
NE Dekum & 18th,1280,W,FS,19,12,31,2
NE Dekum & 18th,1281,E,NS,14,20,34,3
NE Dekum & 22nd,1282,W,NS,12,8,20,1
NE Dekum & 22nd,1283,E,FS,7,12,19,4
NE Dekum & 24th,1284,E,NS,6,9,15,9
NE Dekum & 27th,1285,W,NS,29,20,49,8
NE Dekum & 27th,1286,E,NS,43,33,76,6
NE Dekum & 29th,1287,W,FS,27,22,49,3
NE Dekum & 29th,1288,E,FS,23,34,57,6
NE Dekum & 32nd Pl,1289,W,OP,32,14,46,2
NE Dekum & 33rd,1290,E,NS,19,37,56,3
NE Dekum & 6th,1292,W,NS,11,38,49,8
NE Dekum & 6th,1293,E,NS,135,52,187,48
N Denver & Russet,1299,S,OP,21,40,61,19
N Denver & Terry,1300,N,NS,2,16,18,1
N Denver & Terry,1301,S,NS,7,1,8,0
N Denver & Watts,1303,N,FS,2,9,11,1
N Denver & Watts,1304,S,NS,6,4,10,0
13100 Block SE Division,1309,W,AT,24,12,36,6
16900 Block SE Division,1310,W,AT,62,18,80,53
3100 Block NW Division,1312,E,AT,5,16,21,1
SE Division & 68th,1313,W,FS,64,39,103,10
7300 Block SE Division,1314,E,AT,13,32,45,14
NW Division & Civic Dr,1315,E,FS,4,35,39,9
NW Division & Civic Dr,1316,W,FS,41,8,49,9
NE Division & Hogan Pl,1317,W,FS,32,61,93,25
NE Division & Palmblad Dr,1320,E,FS,8,16,24,39
NW Division & Birdsdale,1321,E,NS,11,16,27,1
Division & Buchanan,1323,E,OP,3,2,5,0
NE Division & Burnside,1324,E,FS,46,32,78,22
NE Division & Burnside,1325,W,FS,9,16,25,15
19200 Block SE Division,1326,W,AT,9,6,15,4
NE Division & Cleveland,1327,W,FS,2,16,18,5
NE Division & Cleveland,1328,E,NS,17,6,23,11
 ,,,,,,,
TriMet Passenger Census - Fall 2019,17,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NW Division & Eastman Pkwy,1331,E,FS,10,102,112,36
NW Division & Eastman Parkway,1332,W,NS,65,6,71,21
NW Division & Eastwood,1334,W,NS,16,8,24,7
NE Division & Fleming,1335,E,NS,8,7,15,2
NE Division & Fleming,1336,W,OP,6,6,12,0
NE Division & Francis,1338,W,OP,5,18,23,12
NE Division & Hogan,1339,E,FS,40,21,61,14
NE Division & Kelly,1340,W,NS,2,21,23,7
SE Division & Ladd,1341,W,FS,67,75,142,32
NW Division & Miller,1342,W,FS,19,1,20,3
Division & Morton,1343,N,NS,5,6,11,0
NW Division & Norman,1344,E,FS,2,23,25,7
NW Division & Riverview,1346,E,NS,5,3,8,1
NW Division & Riverview,1347,W,FS,8,6,14,0
NE Division & Main,1348,E,FS,2,44,46,4
SE Division & 165th,1350,W,OP,19,24,43,20
Division & Selma,1351,E,NS,1,0,1,0
NE Division & Village Squire Ct,1355,E,OP,11,10,21,42
NE Division & Village Squire Ct,1356,W,NS,16,14,30,60
NW Division & Wallula,1357,E,FS,4,22,26,0
NW Division & Wallula,1358,W,FS,19,7,26,6
SE Division & 101st,1359,E,NS,19,49,68,4
SE Division & 101st,1360,W,NS,37,22,59,2
SE Division & 103rd,1361,E,NS,12,20,32,5
SE Division & 104th Dr,1362,W,NS,16,6,22,1
SE Division & 105th,1363,E,FS,5,16,21,3
SE Division & 106th,1364,W,NS,10,8,18,7
SE Division & 109th,1365,E,NS,14,35,49,11
SE Division & 110th,1367,W,NS,20,5,25,1
SE Division & 112th,1368,E,FS,27,76,103,24
SE Division & 112th,1369,W,NS,66,34,100,18
SE Division & 116th,1370,E,OP,12,29,41,14
SE Division & 115th,1371,W,FS,25,10,35,11
SE Division & 119th,1373,E,FS,30,106,136,25
SE Division & 119th,1374,W,OP,46,19,65,10
SE Division & 12th,1375,E,NS,173,95,268,18
SE Division & 12th,1376,W,FS,77,150,227,23
Division & 12th,1377,S,NS,6,3,9,0
SE Division & 122nd,1379,E,FS,188,183,371,121
SE Division & 122nd,1381,W,FS,197,135,332,103
SE Division & 124th,1382,W,NS,58,85,143,58
SE Division & 125th,1383,E,NS,27,78,105,36
Division & 13th,1385,N,OP,6,3,9,11
SE Division & 130th,1386,E,FS,36,85,121,23
SE Division & 130th,1387,W,FS,113,50,163,28
SE Division & 131st,1388,E,FS,21,36,57,10
SE Division & 136th,1389,E,FS,34,93,127,36
 ,,,,,,,
TriMet Passenger Census - Fall 2019,18,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Division & 135th ,1390,W,NS,84,30,114,27
SE Division & 138th ,1391,E,NS,15,33,48,27
SE Division & 139th ,1392,W,FS,55,26,81,36
Division & 13th ,1393,S,NS,2,5,7,9
SE Division & 142nd ,1396,W,NS,53,13,66,14
SE Division & 145th ,1398,E,FS,55,150,205,63
SE Division & 145th ,1399,W,NS,100,29,129,32
SE Division & 148th ,1400,E,FS,65,53,118,33
Division & 15th ,1403,S,FS,5,10,15,18
Division & 15th ,1404,N,NS,13,4,17,12
SE Division & 151st,1405,E,FS,8,28,36,6
SE Division & 152nd,1407,W,NS,34,12,46,10
SE Division & 156th,1408,W,NS,90,25,115,20
SE Division & 162nd,1415,E,FS,64,192,256,62
SE Division & 162nd,1416,W,NS,174,61,235,39
SE Division & 165th,1417,E,FS,16,21,37,22
SE Division & 168th,1418,E,NS,21,60,81,69
SE Division & 17th,1419,E,NS,23,46,69,2
SE Division & 17th,1420,W,OP,52,19,71,7
SE Division & 174th,1422,E,NS,36,100,136,27
SE Division & 174th,1423,W,NS,95,37,132,13
SE Division & 176th Pl,1425,W,OP,61,16,77,6
SE Division & 182nd,1427,E,FS,59,144,203,53
SE Division & 182nd,1428,W,FS,145,50,195,62
SE Division & 185th,1429,E,FS,7,11,18,14
SE Division & 185th,1430,W,NS,17,19,36,3
SE Division & 190th,1433,E,NS,6,17,23,10
SE Division & 190th,1434,W,FS,15,4,19,11
SE Division & 20th,1435,E,NS,89,119,208,21
SE Division & 23rd,1439,E,NS,33,31,64,1
SE Division & 26th,1441,E,NS,58,66,124,4
SE Division & 26th,1442,W,FS,59,50,109,2
SE Division & 28th Pl,1444,W,NS,34,21,55,1
SE Division & 28th Pl,1445,E,NS,26,38,64,2
SE Division & 30th,1447,E,NS,20,57,77,0
SE Division & 30th,1448,W,NS,46,15,61,2
SE Division & 32nd,1449,E,NS,23,63,86,0
SE Division & 32nd,1450,W,NS,67,23,90,0
SE Division & 34th,1451,E,NS,22,80,102,3
SE Division & 34th,1452,W,NS,73,25,98,5
SE Division & 37th,1457,W,NS,102,28,130,18
SE Division & Cesar Chavez Blvd,1458,E,NS,141,157,298,105
SE Division & Cesar Chavez Blvd,1459,W,NS,116,166,282,121
SE Division & 41st,1461,W,NS,46,25,71,15
SE Division & 41st,1462,E,NS,35,46,81,12
SE Division & 45th,1465,E,FS,13,31,44,1
SE Division & 45th,1466,W,NS,30,11,41,3
 ,,,,,,,
TriMet Passenger Census - Fall 2019,19,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Division & 48th,1467,E,NS,25,56,81,29
SE Division & 48th,1468,W,NS,48,12,60,6
SE Division & 50th,1470,W,NS,70,66,136,51
SE Division & 52nd,1471,E,FS,101,69,170,18
SE Division & 52nd,1472,W,NS,60,56,116,8
SE Division & 55th,1475,E,FS,89,43,132,6
SE Division & 58th,1476,W,FS,31,82,113,3
SE Division & 60th,1477,E,OP,21,60,81,11
SE Division & 60th,1478,W,FS,44,15,59,14
SE Division & 64th,1480,E,NS,13,35,48,3
SE Division & 64th,1481,W,OP,27,9,36,0
SE Division & 67th,1483,E,FS,43,63,106,17
SE Division & 71st,1486,E,FS,11,38,49,2
SE Division & 71st,1487,W,OP,39,13,52,5
SE Division & 74th,1488,W,OP,41,16,57,25
SE Division & 76th,1489,E,OP,22,73,95,24
SE Division & 76th,1490,W,NS,27,12,39,7
SE Division & 77th,1492,W,NS,55,6,61,0
SE Division & 79th,1493,E,NS,7,61,68,5
SE Division & 8th,1496,W,FS,6,21,27,1
SE Division & 82nd,1497,E,FS,374,281,655,107
SE Division & 82nd,1499,W,FS,289,359,648,97
SE Division & 85th,1500,E,NS,26,35,61,2
SE Division & 85th,1501,W,NS,31,24,55,3
SE Division & 89th,1502,W,NS,25,15,40,1
SE Division & 89th,1503,E,FS,14,20,34,1
Division & 9th,1504,W,FS,0,1,1,0
SE Division & 92nd,1505,E,NS,23,45,68,5
SE Division & 92nd,1506,W,FS,46,23,69,11
SE Division & 98th,1508,W,FS,34,13,47,6
3100 Block SW Dosch,1510,S,AT,0,0,0,0
SW Dosch & Doschview,1511,S,OP,0,0,0,0
3500 Block SW Dosch,1513,S,AT,0,0,0,0
SW Dosch & Bridlemile,1515,E,NS,0,1,1,0
SW Dosch & Bridlemile,1516,W,OP,3,0,3,0
SW Dosch & Dosch Ct,1517,S,FS,0,8,8,0
SW Dosch & Dosch Ct,1518,N,OP,4,0,4,0
SW Dosch & Hamilton,1519,N,NS,0,0,0,0
SW Dosch & Martins,1520,S,OP,0,0,0,0
SW Dosch & Martins,1521,N,FS,0,0,0,0
SW Dosch & Newby,1522,S,OP,0,1,1,0
SW Dosch & Newby,1523,N,FS,1,0,1,0
SW Dosch & Patton,1524,N,NS,11,0,11,0
5400 Block SE Duke,1528,E,AT,6,12,18,6
SE Duke & 78th,1529,W,OP,37,2,39,6
SE Duke & 52nd,1530,W,NS,13,7,20,3
SE Duke & 57th,1531,E,FS,3,13,16,0
 ,,,,,,,
TriMet Passenger Census - Fall 2019,20,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Duke & 57th,1532,W,FS,14,3,17,0
SE Duke & 60th,1534,W,NS,44,19,63,21
SE Duke & 64th,1537,E,NS,9,27,36,2
SE Duke & 65th,1538,W,NS,30,6,36,1
SE Duke & 67th,1539,E,NS,7,35,42,38
SE Duke & 60th,1540,E,NS,19,43,62,20
SE Duke & 67th,1541,W,NS,40,7,47,30
SE Duke & 72nd,1544,E,NS,25,65,90,7
SE Duke & 72nd,1545,W,FS,61,24,85,4
SE Duke & 75th,1546,E,NS,3,22,25,16
SE Duke & 74th,1547,W,NS,28,3,31,10
SE Duke & 78th,1548,E,NS,2,31,33,4
SE Duke & 82nd,1550,E,NS,6,102,108,19
SE Duke & 81st,1551,W,NS,85,5,90,15
SE Eagle Creek Rd & Currin,1555,N,FS,0,0,0,0
28200 Block SE Eagle Creek Rd,1556,S,AT,3,3,6,0
28400 Block SE Eagle Creek Rd,1557,N,AT,4,1,5,0
25800 Block SE Eagle Creek Rd,1558,N,AT,6,4,10,1
