location,location_id,direction,position,ons,offs,total,lifts
SW Fairview & Kingston ,1633,E,NS,9,18,27,1
SW Fairview & Kingston ,12886,W,FS,2,0,2,0
SW Fairview & View Place ,1637,S,FS,0,2,2,0
SW Fairview & Wildwood Trail,1638,N,AT,0,0,0,0
SW Fairview & Wildwood Trail,1639,S,AT,0,0,0,0
SW Farmington & 142nd,1668,W,FS,10,24,34,5
SW Farmington & 142nd,1669,E,FS,17,11,28,1
SW Farmington & 149th,1671,E,NS,37,18,55,36
SW Farmington & 153rd,1672,E,FS,14,4,18,0
SW Farmington & 153rd,1673,W,NS,8,18,26,0
SW Farmington & 156th,1640,E,OP,51,27,78,0
SW Farmington & 157th Pl,1641,W,OP,31,48,79,1
SW Farmington & 160th,1674,W,FS,19,23,42,13
SW Farmington & 160th,1675,E,FS,21,19,40,16
SW Farmington & 165th,1678,W,FS,6,12,18,1
SW Farmington & 165th,1679,E,FS,10,6,16,0
SW Farmington & 170th,1682,W,FS,14,22,36,2
SW Farmington & 170th,1683,E,FS,20,17,37,2
SW Farmington & 179th,1688,E,NS,20,11,31,7
SW Farmington & 185th,9674,W,NS,21,24,45,2
SW Farmington & 185th,10166,E,FS,107,118,225,13
SW Farmington & 188th Ct,1689,W,FS,11,7,18,0
SW Farmington & 188th Ct,1690,E,NS,8,8,16,0
SW Farmington & 192nd,1691,W,FS,5,4,9,0
SW Farmington & 192nd,1692,E,FS,6,4,10,0
SW Farmington & 195th,1693,E,NS,21,11,32,1
SW Farmington & 196th,1694,W,NS,9,17,26,0
SW Farmington & Erickson ,1646,E,FS,6,27,33,2
SW Farmington & Erickson ,12451,W,NS,27,14,41,4
SW Farmington & Hall ,1648,W,NS,46,6,52,7
SW Farmington & Hall ,11810,E,FS,3,23,26,7
SW Farmington & Hocken ,1649,W,NS,9,3,12,1
SW Farmington & Hocken ,1650,E,FS,3,10,13,1
SW Farmington & Kinnaman ,1651,W,FS,22,62,84,4
SW Farmington & Kinnaman ,1652,E,NS,34,18,52,5
SW Farmington & Murray ,1660,W,FS,47,53,100,12
SW Farmington & Murray ,1661,E,NS,65,62,127,12
SW Farmington & Remington Dr,1658,E,FS,84,77,161,28
 ,,,,,,,
TriMet Passenger Census -Fall 2018,123,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SW Farmington & Rosa Rd ,13579,W,NS,12,21,33,2
SW Farmington & Rose Ln ,13916,W,FS,17,36,53,12
SW Farmington & Rose Ln ,13917,E,NS,40,18,58,13
SW Farmington & St Marys Dr ,1670,W,FS,19,27,46,36
SW Farmington & Watson ,1665,E,NS,4,65,69,3
SW Gaines & 11th ,1945,W,NS,38,40,78,1
SW Gaines & 6th ,1947,W,OP,27,55,82,14
SW Gaines & 9th ,1949,W,OP,40,81,121,0
SW Garden Home & 40th,1954,E,NS,3,1,4,0
SW Garden Home & 42nd,1955,W,OP,2,4,6,0
SW Garden Home & 42nd,1956,E,FS,5,1,6,0
SW Garden Home & 45th,1957,W,NS,3,10,13,1
SW Garden Home & 45th,1958,E,NS,15,4,19,0
SW Garden Home & 47th,1959,E,FS,4,1,5,0
SW Garden Home & 47th,1960,W,NS,1,6,7,0
SW Garden Home & 50th,1961,W,OP,1,9,10,0
SW Garden Home & 50th,1962,E,NS,11,0,11,0
SW Garden Home & 52nd,1963,W,OP,1,4,5,0
SW Garden Home & 52nd,1964,E,NS,5,0,5,0
SW Garden Home & 54th,1965,W,NS,0,1,1,0
SW Garden Home & 54th,1966,E,NS,3,1,4,0
SW Garden Home & 56th,1967,W,FS,0,3,3,0
SW Garden Home & 56th,1968,E,NS,2,0,2,0
SW Garden Home & 57th,1969,W,NS,0,8,8,0
SW Garden Home & 57th,1970,E,OP,8,0,8,0
SW Garden Home & 61st,1971,W,NS,1,9,10,0
SW Garden Home & 61st,1972,E,FS,6,1,7,0
SW Garden Home & 62nd Pl,1973,W,NS,1,9,10,0
SW Garden Home & 62nd Pl,1974,E,OP,11,1,12,0
SW Garden Home & 64th,1975,W,NS,0,2,2,0
SW Garden Home & 64th,1976,E,OP,2,0,2,0
SW Garden Home & 66th,1977,W,OP,0,2,2,0
SW Garden Home & 66th,1978,E,FS,3,0,3,0
SW Garden Home & 67th,1979,W,OP,1,2,3,0
SW Garden Home & 67th,1980,E,NS,2,1,3,0
SW Garden Home & 69th/Multnomah,1981,E,FS,10,2,12,4
SW Garden Home & 71st,1982,W,FS,18,53,71,2
SW Garden Home & 71st,1983,E,NS,35,13,48,2
SW Garden Home & Capitol Hwy,8888,E,NS,1,6,7,0
SW Garden Home & Multnomah,1951,W,NS,3,8,11,0
SW Garden Home & Orchard Lane,9525,S,NS,1,1,2,0
SW Greenburg & 90th ,2238,W,FS,6,5,11,5
SW Greenburg & 92nd ,2237,E,FS,7,10,17,6
SW Greenburg & 92nd ,2239,W,FS,10,9,19,4
SW Greenburg & 95th ,2242,W,NS,6,8,14,1
SW Greenburg & 95th ,2243,E,FS,7,8,15,0
SW Greenburg & 98th ,2245,W,OP,9,14,23,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,124,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Greenburg & 98th,2246,E,FS,14,10,24,0
SW Greenburg & Cascade,2230,E,OP,39,32,71,10
SW Greenburg & Cascade,2231,S,FS,31,41,72,9
SW Greenburg & Center,2232,N,FS,56,29,85,5
SW Greenburg & Center,2233,S,NS,20,42,62,3
SW Greenburg & Lehman,8832,S,OP,2,6,8,1
SW Greenburg & Lehman,8835,N,NS,4,9,13,2
SW Greenburg & Lincoln,2240,S,NS,9,4,13,2
SW Greenburg & North Dakota,2234,N,FS,30,28,58,14
SW Greenburg & North Dakota,2235,S,OP,33,27,60,10
SW Greenburg & Washington Square Rd,12403,N,FS,53,33,86,4
SW Greenburg & Washington Square Rd,12404,S,NS,28,54,82,3
SW Greenway & Council Crest,2252,N,FS,1,0,1,0
SW Haines & Lesser,2257,E,NS,3,4,7,1
SW Hall & 13th,2300,N,OP,16,6,22,1
SW Hall & 13th,2301,S,NS,14,29,43,15
SW Hall & 22nd,2303,S,NS,14,20,34,2
SW Hall & 2nd,2302,N,FS,16,46,62,15
SW Hall & 5th,2305,N,NS,25,38,63,32
SW Hall & 5th,13780,W,NS,25,322,347,33
SW Hall & 88th,2307,W,FS,1,0,1,0
SW Hall & 88th,2308,E,OP,0,1,1,0
SW Hall & 91st,2311,W,FS,0,1,1,0
SW Hall & 91st,2312,E,OP,0,1,1,0
SW Hall & Allen,2266,S,FS,118,63,181,38
SW Hall & Allen,2267,N,NS,59,104,163,42
SW Hall & Ashford,9082,N,NS,4,2,6,0
SW Hall & Avon,9071,N,FS,36,5,41,0
SW Hall & Avon,10631,S,NS,7,36,43,0
SW Hall & Bonita,9068,S,NS,9,33,42,0
SW Hall & Bonita,9084,N,NS,34,7,41,1
SW Hall & Broadway,2271,N,FS,3,87,90,10
SW Hall & Burnham,13196,N,NS,0,1,1,0
SW Hall & Cascade,2272,E,NS,15,25,40,3
SW Hall & Cedar Hills,2273,W,NS,12,23,35,8
SW Hall & Colony,2274,W,NS,8,5,13,3
SW Hall & Creekside,2275,W,OP,39,18,57,12
SW Hall & Creekside,2276,E,FS,9,24,33,2
SW Hall & Cresmoor,2277,W,NS,5,5,10,4
SW Hall & Denney,2278,N,FS,23,14,37,0
SW Hall & Denney,2279,S,FS,13,27,40,1
SW Hall & Fanno Creek Ct,9067,S,OP,4,5,9,0
SW Hall & Green Lane,2280,S,NS,6,8,14,0
SW Hall & Greenburg,2282,E,FS,5,2,7,0
SW Hall & Greenburg,12402,W,NS,2,4,6,1
SW Hall & Greenway,2283,E,FS,30,65,95,16
SW Hall & Greenway,2284,W,FS,56,22,78,10
 ,,,,,,,
TriMet Passenger Census -Fall 2018,125,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Hall & Hart,2285,N,FS,20,12,32,8
SW Hall & Hart,2286,S,FS,11,26,37,6
SW Hall & Hemlock,2287,N,FS,2,1,3,3
SW Hall & Hunziker/Scoffins,13930,S,NS,2,3,5,0
SW Hall & Langtree,13900,S,NS,1,6,7,1
SW Hall & Locust,13992,N,NS,3,2,5,0
SW Hall & McDonald,9085,N,NS,6,2,8,0
SW Hall & Murdock,9069,S,OP,1,7,8,0
SW Hall & Murdock,9083,N,NS,5,0,5,0
SW Hall & Nimbus,2290,E,FS,18,48,66,10
SW Hall & Oak,13927,S,NS,2,4,6,0
SW Hall & Oak,13935,N,NS,4,1,5,0
SW Hall & Omara,9086,N,OP,23,7,30,6
SW Hall & Pfaffle,13928,S,NS,1,5,6,0
SW Hall & Pfaffle,13934,N,FS,8,1,9,0
SW Hall & Ridgecrest,2291,W,FS,15,11,26,1
SW Hall & Ridgecrest,2292,E,OP,12,30,42,5
SW Hall & Ross,9226,N,FS,9,3,12,0
SW Hall & Sattler,9070,S,FS,4,9,13,1
SW Hall & Scholls Ferry,2295,W,NS,83,27,110,18
SW Hall & Scholls Ferry,2296,E,FS,16,58,74,13
SW Hall & Scoffins/Hunziker,13932,N,NS,2,2,4,3
SW Hall & Sussex,2297,N,NS,14,12,26,0
SW Hall & Tigard City Hall,9065,S,AT,1,3,4,1
SW Hall & Wall,12468,S,NS,4,18,22,7
SW Hall & Washington,2298,W,FS,1,0,1,0
SW Hall & Washington,2299,E,FS,2,2,4,4
SW Halsey & Edgefield Meadows,10598,E,NS,1,8,9,0
SW Halsey & Edgefield Meadows,10630,W,OP,7,0,7,0
SW Halsey & Halsey Loop,2345,E,FS,1,15,16,0
SW Halsey & Halsey Loop,2346,W,FS,15,1,16,0
SW Hamilton & 34th,2473,W,FS,0,1,1,0
SW Hamilton & 34th,2474,E,NS,0,0,0,0
SW Hamilton & 36th Pl,2475,W,FS,0,0,0,0
SW Hamilton & 36th Pl,2476,E,OP,0,0,0,0
SW Hamilton & 39th Dr,2477,E,FS,0,0,0,0
SW Hamilton & 39th Dr,2478,W,OP,0,0,0,0
SW Hamilton & 41st,2479,W,NS,0,1,1,0
SW Hamilton & 42nd Pl,2480,E,NS,1,0,1,0
SW Hamilton & 45th,2481,W,OP,0,2,2,0
SW Hamilton & 45th,2482,E,NS,1,0,1,0
SW Hamilton & 47th,2484,E,FS,2,0,2,0
SW Hamilton & 47th Dr,2483,W,FS,0,2,2,4
SW Hamilton & 52nd,13587,W,FS,0,3,3,0
SW Hamilton & 53rd,2486,E,FS,3,0,3,0
SW Hamilton & 54th Pl,2487,W,FS,0,1,1,0
SW Hamilton & 54th Pl,8229,E,FS,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,126,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Hamilton & 55th Pl,2461,W,FS,0,0,0,0
SW Hamilton & 55th Pl,9405,E,OP,1,0,1,0
SW Hamilton & 58th,2490,E,OP,0,0,0,0
SW Hamilton & 58th,9634,W,FS,0,1,1,0
SW Hamilton & 60th Pl,2492,E,NS,1,0,1,0
SW Hamilton & Dosch,2466,E,NS,0,0,0,0
SW Hamilton & Dosch,2467,W,NS,20,11,31,0
SW Hamilton & Hamilton Ct,2468,E,FS,1,0,1,0
SW Hamilton & Hamilton Ct,2469,W,OP,0,1,1,0
SW Hamilton & Scholls Ferry,2465,E,FS,0,0,0,0
SW Hamilton & Scholls Ferry,2470,W,NS,0,0,0,0
SW Hamilton & Semler Way,2463,W,NS,0,2,2,0
SW Hamilton & Shattuck,2471,W,NS,0,1,1,0
SW Hamilton & Shattuck,2472,E,NS,5,0,5,0
SW Hampton & 72nd,2496,E,FS,1,13,14,2
SW Harbor & Harrison,10712,S,FS,34,3,37,2
SW Harbor & Montgomery,11001,S,OP,17,1,18,0
SW Harbor & Montgomery,11002,N,NS,1,17,18,0
SW Harbor & River Pkwy,10713,N,FS,2,42,44,5
SW Harrison & 4th,2580,E,NS,327,74,401,30
SW Harrison & 6th,13305,W,NS,56,442,498,99
SW Hart & 149th,10436,W,OP,1,3,4,0
SW Hart & 149th,10437,E,FS,2,0,2,0
SW Hart & 155th,9665,W,FS,1,3,4,0
SW Hart & 155th,9683,E,FS,4,3,7,0
SW Hart & 157th,9682,E,FS,11,5,16,0
SW Hart & 160th,9667,W,NS,10,15,25,0
SW Hart & 161st,9681,E,FS,6,4,10,0
SW Hart & 165th,9668,W,OP,4,13,17,1
SW Hart & 165th,9680,E,FS,13,7,20,1
SW Hart & Dunsmuir,9664,W,OP,1,2,3,0
SW Hart & Dunsmuir,9684,E,FS,2,1,3,0
SW Hart & Forest Dr,9663,W,NS,6,11,17,0
SW Hart & Forest Drive,10211,E,OP,2,8,10,0
SW Heiney & 18th Terrace,13500,N,OP,0,2,2,0
SW Heiney & 18th Terrace,13501,S,NS,3,1,4,0
SW Heiney & Binford Lake,2650,S,NS,7,2,9,0
SW Highland & 11th St,2669,N,FS,18,5,23,5
SW Highland & 11th St,2670,S,FS,3,0,3,1
SW Highland & 14th Dr,2671,E,NS,1,1,2,1
SW Highland & 14th Dr,13198,W,FS,1,0,1,0
SW Highland & Linneman,2667,E,FS,0,0,0,0
SW Highland & Linneman,2668,W,OP,0,0,0,0
SW Hocken & Cedar Hills Xing Entrance,11851,N,AT,25,41,66,32
SW Hocken & Cedar Hills Xing Entrance,11852,S,OP,36,23,59,20
SW Hocken & Millikan,9462,S,NS,8,9,17,8
SW Huber & 35th,2806,E,NS,3,1,4,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,127,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Huber & 40th,2809,W,FS,1,1,2,0
SW Huber & Capitol Hwy,2804,E,FS,4,2,6,0
SW Huddleson & Palatine Hill,12731,E,FS,12,10,22,0
SW Hunziker & 72nd,2817,W,FS,32,6,38,0
SW Hunziker & 72nd,2818,E,NS,6,45,51,15
SW Hunziker & Hall,2815,E,FS,2,2,4,0
SW Hunziker & Knoll,2816,W,NS,2,1,3,0
SW Jean Rd & Tualata,3033,W,OP,0,1,1,0
SW Jean Rd & Tualata,3038,E,FS,1,0,1,0
SW Jefferson & 10th,3049,W,NS,203,350,553,123
SW Jefferson & 13th,3051,W,NS,35,93,128,59
SW Jefferson & 16th,3052,W,NS,46,91,137,3
SW Jefferson & 1st,12789,W,FS,7,416,423,8
SW Jefferson & 20th,3054,W,NS,37,21,58,8
SW Jefferson & 5th,12791,W,NS,137,156,293,27
SW Jefferson & Broadway,3039,W,NS,18,482,500,57
SW Jefferson & McNary,3045,S,FS,1,9,10,0
SW Jefferson Pkwy & McNary Pkwy,3046,N,NS,9,0,9,0
SW Jefferson between 4th & 5th,12790,W,FS,181,166,347,55
SW Jenkins & Briggs,3063,W,FS,4,7,11,0
SW Jenkins & Ecole,3062,W,NS,9,11,20,0
SW Jenkins & Ecole,3069,E,OP,11,4,15,0
SW Jenkins & Hocken,3067,E,NS,14,11,25,2
SW Jenkins & Karl Braun,3064,E,FS,9,3,12,26
SW Jenkins & Meridian,8443,W,FS,3,6,9,37
SW Jenkins & Murray,13640,W,NS,2,1,3,0
SW Kelly & Corbett,3116,N,NS,19,31,50,5
SW Kelly & Gibbs,13815,S,FS,11,4,15,2
SW King & Salmon,3236,N,NS,4,1,5,0
SW Kingston & Japanese Garden,3276,N,OP,11,11,22,2
SW Kingston & Tichner,3279,N,NS,0,0,0,1
SW Knight & Kingston,3277,S,FS,0,0,0,0
SW Knights & Kingston,3291,N,NS,1,0,1,0
SW Langer & Holland,13546,W,FS,3,18,21,4
SW Langer & Holland,13766,E,NS,23,2,25,5
SW Langer & Sherwood Plaza,9188,W,OP,1,21,22,5
SW Laurelwood & Beaverton-Hillsdale Hwy,9764,S,NS,0,0,0,0
SW Laurelwood & Brentwood,593,N,NS,0,0,0,0
SW Laurelwood & Laurel,3367,N,OP,67,0,67,0
SW Laurelwood & Laurel,9544,S,FS,1,63,64,0
SW Lesser & 60th,3392,S,OP,5,2,7,0
SW Lesser & 60th,3393,E,FS,2,4,6,0
SW Lesser & Haines,3389,S,NS,2,3,5,14
SW Lincoln & 1st,3398,W,FS,50,210,260,5
SW Locust & 80th,3440,E,NS,0,0,0,0
SW Locust & 82nd,3441,W,FS,0,1,1,0
SW Locust & 82nd,3442,E,NS,1,0,1,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,128,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Locust & Hall,3438,W,NS,3,3,6,0
SW Locust & Hall,3439,E,FS,5,1,6,0
SW Lombard & 12th,3580,N,NS,12,2,14,0
SW Lombard & 12th,3581,S,OP,4,15,19,2
SW Lombard & 2nd,3582,N,NS,7,15,22,11
SW Lombard & 2nd,8491,S,NS,15,11,26,9
SW Lombard & 5th,3583,N,NS,11,14,25,5
SW Lombard & 5th,3584,S,NS,10,15,25,4
SW Lombard & 9th,3585,N,NS,14,3,17,21
SW Lombard & 9th,3586,S,NS,5,16,21,17
SW Lombard & Allen,3454,S,NS,26,78,104,25
SW Lombard & Allen,3455,N,FS,98,30,128,11
SW Lombard & Broadway,12944,N,NS,8,156,164,26
SW Lombard & Broadway,12945,S,NS,140,11,151,17
SW Lombard & Bruce Ln,13931,S,NS,7,10,17,3
SW Lombard & Camden,9782,N,NS,1,1,2,0
SW Lombard & Camden,9785,S,NS,2,1,3,0
SW Lombard & Center,12933,N,NS,10,2,12,3
SW Lombard & Cheshire,13938,N,FS,15,3,18,0
SW Lower Boones Ferry & 65th,12852,W,NS,0,3,3,0
SW Lower Boones Ferry & Boones Ferry,570,E,FS,5,1,6,0
SW Lower Boones Ferry & Childs Rd,513,E,FS,2,0,2,0
SW Lower Boones Ferry & Childs Rd,514,W,OP,0,8,8,0
SW Lower Boones Ferry & McEwan Rd,13195,E,FS,3,1,4,0
SW Macadam & Boundary,3603,N,NS,125,12,137,21
SW Macadam & Boundary,3604,S,NS,12,110,122,24
SW Macadam & Gaines,3611,N,NS,22,11,33,2
SW Macadam & Hamilton Ct,3612,S,OP,3,34,37,2
SW Macadam & Hamilton Ct,3613,N,NS,24,2,26,1
SW Macadam & Julia,3615,S,FS,2,25,27,0
SW Macadam & Julia,3616,N,OP,40,2,42,1
SW Macadam & Lowell,13184,N,NS,21,12,33,1
SW Macadam & Nebraska,3614,S,NS,3,42,45,2
SW Macadam & Nebraska,3619,N,NS,43,3,46,2
SW Macadam & Nevada,3620,S,NS,14,62,76,5
SW Macadam & Nevada,3622,N,OP,62,12,74,3
SW Macadam & Pendleton,3623,N,NS,87,4,91,2
SW Macadam & Pendleton,3624,S,NS,3,70,73,1
SW Macadam & Sellwood Bridge,13816,S,NS,3,6,9,1
SW Macadam & Sellwood Bridge,13817,N,FS,6,4,10,0
SW Macadam & Tram Tower,13185,N,AT,30,187,217,5
SW Madison & 1st,3635,E,NS,824,63,887,51
SW Madison & 4th,3639,E,NS,898,80,978,107
SW Main & 2nd,11956,W,NS,90,"1,063","1,153",41
SW Main & 6th,13169,W,NS,509,"1,103","1,612",162
SW Main & Burnham,3653,W,OP,25,18,43,4
SW Main & Burnham,3654,E,NS,35,35,70,20
 ,,,,,,,
TriMet Passenger Census -Fall 2018,129,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Main & Commercial,3656,S,NS,126,94,220,16
SW Main & Commercial,13636,E,FS,83,94,177,13
SW Main & Pacific Hwy,3669,N,NS,114,7,121,26
SW Main & Scoffins,3655,E,NS,98,54,152,23
SW Main & Scoffins,3673,W,NS,113,334,447,71
SW Martinazzi & Boones Ferry,3778,N,NS,27,3,30,4
SW Martinazzi & Martinazzi Square,8249,N,OP,9,3,12,0
SW Martinazzi & Martinazzi Square,8252,S,AT,4,10,14,1
SW Martinazzi & Mohawk,8285,N,NS,99,26,125,19
SW Martinazzi & Seneca,3779,S,NS,5,33,38,2
SW Martinazzi & Tualatin-Sherwood,8250,N,FS,10,9,19,1
SW Martinazzi & Tualatin-Sherwood,9026,S,NS,1,9,10,1
SW Monroe & Greenridge,3997,E,NS,1,0,1,0
SW Moody & Gaines,12880,S,FS,12,37,49,3
SW Moody & Gibbs,12760,S,NS,104,94,198,13
SW Moody & Meade South,13601,S,AT,86,31,117,16
SW Moody & River Pkwy,13994,S,FS,8,12,20,8
SW Moody & Thomas,13183,S,NS,14,40,54,3
SW Morrison & 12th,9598,W,NS,65,29,94,27
SW Morrison & 14th,9708,W,NS,42,28,70,18
SW Morrison & 16th,9613,W,NS,74,29,103,13
SW Morrison & 17th,9599,W,FS,196,63,259,38
SW Multnomah & 45th,4052,W,FS,3,2,5,0
SW Murray & 22nd,8634,N,FS,7,6,13,4
SW Murray & 6th,4095,N,NS,16,12,28,7
SW Murray & Allen,8604,S,FS,47,86,133,20
SW Murray & Allen,8635,N,NS,52,50,102,11
SW Murray & Barlow,8633,N,NS,4,2,6,0
SW Murray & Barlow,9323,S,OP,2,3,5,0
SW Murray & Beard,8610,S,FS,12,28,40,3
SW Murray & Bonnie Brae,4064,S,NS,2,7,9,0
SW Murray & Bonnie Brae,4065,N,NS,14,4,18,0
SW Murray & Brockman,9324,N,FS,22,12,34,6
SW Murray & Brockman,12746,N,NS,10,0,10,1
SW Murray & Butner,4066,N,FS,10,12,22,0
SW Murray & Butner,4067,S,FS,13,12,25,1
SW Murray & Davis,8605,S,NS,4,9,13,5
SW Murray & Farmington,4068,S,FS,57,23,80,7
SW Murray & Farmington,4069,N,FS,28,41,69,5
SW Murray & Hargis,8631,N,NS,3,0,3,0
SW Murray & Hargis,8636,S,FS,0,2,2,0
SW Murray & Hart,8607,S,FS,15,7,22,1
SW Murray & Hart,8632,N,FS,15,16,31,2
SW Murray & Kilchis,8606,S,FS,2,3,5,0
SW Murray & Linda,4077,N,OP,8,11,19,3
SW Murray & Linda,4078,S,NS,9,4,13,0
SW Murray & Maverick Terr,8609,S,FS,10,24,34,10
 ,,,,,,,
TriMet Passenger Census -Fall 2018,130,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Murray & Maverick Terr,8629,N,FS,15,10,25,9
SW Murray & Millikan Way,10599,N,NS,4,12,16,0
SW Murray & NW Milburn,9623,N,NS,6,5,11,0
SW Murray & Nike,10132,N,OP,9,9,18,0
SW Murray & Nike,10133,S,NS,11,8,19,0
SW Murray & Osprey Dr,8612,S,NS,15,61,76,4
SW Murray & Osprey Dr,8626,N,FS,51,18,69,6
SW Murray & Sexton Mtn Dr,8608,S,FS,4,10,14,0
SW Murray & Sexton Mtn Dr,8630,N,FS,10,4,14,0
SW Murray & Teal Blvd,8613,S,NS,17,52,69,3
SW Murray & Teal Blvd,8625,N,NS,30,14,44,1
SW Murray & Tualatin Valley Hwy,4087,N,NS,18,39,57,2
SW Murray & Tualatin Valley Hwy,4088,S,FS,41,11,52,1
SW Murray & Walker,4090,N,FS,20,22,42,5
SW Murray & Walker,4091,S,NS,31,19,50,6
SW Murray & Weir Rd,8611,S,FS,6,18,24,2
SW Murray & Weir Rd,8627,N,OP,20,5,25,2
SW Naito Parkway & Harrison,1926,N,NS,0,46,46,2
SW Naito Parkway & Harrison,1927,S,NS,55,2,57,4
SW Naito Parkway & Hooker,1929,S,AT,27,20,47,1
SW Naito Parkway & Hooker,1930,N,AT,22,88,110,2
SW Naito Parkway & Sheridan,8770,S,NS,49,5,54,4
SW Nebraska & Corbett,4102,W,NS,2,0,2,0
SW Nebraska & Virginia,4103,E,NS,2,3,5,1
SW Nevada Ct & 54th,4104,W,OP,2,2,4,0
SW Oak & 17th,4119,E,FS,74,49,123,27
SW Oak & 1st,12798,W,NS,26,72,98,10
SW Oak & 6th,13168,W,NS,157,162,319,37
SW Oak & Armco Ave,4116,E,NS,51,18,69,8
SW Oak & Dennis,9535,E,NS,11,23,34,8
SW Oleson & 80th,4216,N,NS,11,3,14,2
SW Oleson & 89th,4218,W,NS,0,2,2,0
SW Oleson & 91st,4219,E,NS,7,2,9,0
SW Oleson & 91st,4220,W,OP,1,5,6,0
SW Oleson & Alden,4205,S,NS,2,8,10,3
SW Oleson & Garden Home,4206,N,NS,30,17,47,1
SW Oleson & Garden Home,4207,S,FS,10,6,16,0
SW Oleson & Hall,4208,E,FS,8,2,10,3
SW Oleson & Hall,4209,S,NS,2,10,12,0
SW Oleson & Obrien,4210,S,NS,0,1,1,0
SW Oleson & Obrien,12964,N,OP,1,1,2,0
SW Oleson & Rustling Leaves Pl,4214,E,FS,4,3,7,0
SW Oleson & Rustling Leaves Pl,4215,W,OP,1,3,4,0
SW Oleson & Skyhar Dr,4217,S,NS,2,6,8,0
SW Oleson & Skyhar Dr,12963,N,OP,6,1,7,0
SW Pacific Hwy & 124th,4260,W,OP,7,59,66,10
SW Pacific Hwy & 124th,4316,E,FS,27,4,31,2
 ,,,,,,,
TriMet Passenger Census -Fall 2018,131,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SW Pacific Hwy & 130th,4301,E,FS,8,2,10,0
SW Pacific Hwy & 64th,211,E,NS,44,23,67,0
SW Pacific Hwy & 65th,4326,W,FS,24,56,80,14
SW Pacific Hwy & 68th,4327,E,FS,26,17,43,7
SW Pacific Hwy & 69th,4328,W,NS,10,26,36,3
SW Pacific Hwy & 71st,4329,W,FS,8,24,32,3
SW Pacific Hwy & 72nd,4249,W,FS,38,39,77,28
SW Pacific Hwy & 72nd,4284,E,FS,41,32,73,20
SW Pacific Hwy & 74th (Park & Ride),9648,E,FS,151,43,194,11
SW Pacific Hwy & 78th,4305,W,NS,40,43,83,16
SW Pacific Hwy & Beef Bend ,4266,N,OP,21,2,23,0
SW Pacific Hwy & Beef Bend ,4267,S,FS,1,20,21,1
SW Pacific Hwy & Bull Mtn ,4270,N,NS,34,5,39,2
SW Pacific Hwy & Bull Mtn ,4271,S,FS,3,41,44,2
SW Pacific Hwy & Canterbury,4273,S,NS,6,43,49,4
SW Pacific Hwy & Canterbury,4274,N,FS,42,9,51,5
SW Pacific Hwy & Cipole ,4276,E,NS,7,0,7,2
SW Pacific Hwy & Cipole ,4277,W,FS,0,7,7,4
SW Pacific Hwy & Dartmouth ,13870,N,FS,51,45,96,27
SW Pacific Hwy & Durham ,8644,S,NS,19,74,93,31
SW Pacific Hwy & Durham ,8792,N,FS,57,10,67,17
SW Pacific Hwy & Fischer ,4258,S,FS,10,67,77,8
SW Pacific Hwy & Gaarde/McDonald,4286,W,NS,13,81,94,30
SW Pacific Hwy & Garrett ,11030,E,FS,24,7,31,3
SW Pacific Hwy & Hall ,4290,E,FS,52,4,56,8
SW Pacific Hwy & Hazelbrook,4293,N,NS,45,5,50,12
SW Pacific Hwy & Home Street Bank,8663,N,AT,12,7,19,6
SW Pacific Hwy & Main ,10873,E,FS,17,9,26,4
SW Pacific Hwy & McDonald/Gaarde,4255,E,FS,92,13,105,32
SW Pacific Hwy & Pacific Dr ,4300,W,NS,1,6,7,1
